image_name,slant_distance,yaw,pitch,roll
flsim_ENGM_7499_2031,3.129266,-160.800018,83.174624,-6.801156
flsim_ENGM_7498_2032,2.996117,-152.505497,83.162385,-4.319966
flsim_ENGM_7519_2033,2.903016,-161.610556,85.551787,-1.274935
flsim_ENGM_7509_2034,2.841784,-168.740105,86.633089,1.034439
flsim_ENGM_7518_2035,2.799748,-166.920864,88.544636,3.885059
flsim_ENGM_7500_2036,2.770554,-171.066626,90.061603,-0.807959
flsim_ENGM_7494_2037,2.769327,-167.365641,81.363957,-3.698146
flsim_ENGM_7497_2038,2.654244,-167.816588,82.462035,-3.237461
flsim_ENGM_7516_2039,2.467159,-155.075816,88.892386,-5.326195
flsim_ENGM_7496_2040,2.295599,-172.333057,87.508388,-9.500517
flsim_ENGM_7495_2041,2.187943,-158.812555,82.275685,2.434349
flsim_ENGM_7522_2042,2.143528,-157.471149,87.074111,8.673828
flsim_ENGM_7506_2043,1.897243,-161.817802,84.928021,1.444831
flsim_ENGM_7520_2044,1.794548,-149.153891,88.431124,0.024392
flsim_ENGM_7504_2045,1.672605,-163.164425,88.463088,-11.659118
flsim_ENGM_7502_2046,1.521695,-169.97424,87.048654,-2.087679
flsim_ENGM_7510_2047,1.429918,-169.151988,87.008352,2.087001
flsim_ENGM_7517_2048,1.422944,-164.609947,85.627285,1.297277
flsim_ENGM_7515_2049,1.354072,-167.579974,87.330272,-5.600085
flsim_ENGM_7507_2050,1.264125,-169.832798,84.998658,-8.866604
flsim_ENGM_7513_2051,1.037426,-166.302091,86.039379,-7.603847
flsim_ENGM_7508_2052,0.837896,-169.304807,86.459644,0.411724
flsim_ENGM_7493_2053,0.59517,-158.50296,85.519108,-13.641301
flsim_ENGM_7514_2054,0.476933,-160.632232,88.003387,4.610493
flsim_ENGM_7505_2055,0.405018,-163.990161,84.634443,-8.200599
flsim_ENGM_7511_2056,0.364418,-164.032932,86.209746,-0.43366
flsim_ENGM_7512_2057,0.312319,-153.940202,85.674772,4.782576
flsim_ENGM_7503_2058,0.264696,-159.056643,84.49849,1.47516
flsim_ENGM_7501_2059,0.185478,-163.729154,85.714781,-3.818555
flsim_GMMX_8420_2544,3.231787,-87.712819,87.959129,-0.915894
flsim_GMMX_8426_2545,3.111069,-82.660227,87.285369,-2.550101
flsim_GMMX_8422_2546,3.070876,-80.546236,85.938009,-4.506635
flsim_GMMX_8434_2547,2.984016,-77.330823,87.781088,7.155551
flsim_GMMX_8429_2548,2.884887,-74.55387,87.258931,-0.440416
flsim_GMMX_8421_2549,2.713848,-74.258866,85.840207,-2.4024
flsim_GMMX_8430_2550,2.505717,-86.224871,86.151681,15.330438
flsim_GMMX_8417_2551,2.474755,-80.446001,85.396587,-1.107995
flsim_GMMX_8431_2552,2.471248,-83.905401,89.723296,3.380581
flsim_GMMX_8413_2553,2.456535,-75.912438,84.781339,7.302275
flsim_GMMX_8416_2554,2.233779,-85.028158,85.695597,-7.360963
flsim_GMMX_8405_2555,2.222452,-80.524809,85.764363,-7.438801
flsim_GMMX_8409_2556,2.073781,-82.296719,84.390101,-5.152447
flsim_GMMX_8410_2557,1.77352,-88.257917,84.470685,-6.045657
flsim_GMMX_8412_2558,1.751707,-83.629899,84.55032,1.768479
flsim_GMMX_8411_2559,1.736281,-91.330917,84.893034,-4.390497
flsim_GMMX_8428_2560,1.652807,-85.359388,89.318021,0.815576
flsim_GMMX_8419_2561,1.442014,-83.733763,87.424521,-6.938726
flsim_GMMX_8427_2562,1.40139,-85.025458,87.538153,-1.066706
flsim_GMMX_8432_2563,1.374838,-78.752985,86.259908,5.547127
flsim_GMMX_8433_2564,1.201814,-85.741943,86.0958,6.898038
flsim_GMMX_8425_2565,1.125866,-85.795937,86.04139,-1.970509
flsim_GMMX_8407_2566,0.890456,-74.009804,82.946088,-0.058793
flsim_GMMX_8406_2567,0.850079,-89.131311,82.829973,-1.574238
flsim_GMMX_8414_2568,0.719804,-90.925878,85.356849,-4.024761
flsim_GMMX_8424_2569,0.711188,-75.319767,85.990927,6.185667
flsim_GMMX_8423_2570,0.679902,-79.187809,88.136922,0.906075
flsim_GMMX_8408_2571,0.379395,-93.847324,85.595373,7.960211
flsim_GMMX_8418_2572,0.32105,-89.845722,88.469281,3.730565
flsim_GMMX_8415_2573,0.262299,-80.916635,85.260041,-4.654863
flsim_GMMX_522_2574,3.060073,98.623721,82.609708,4.179175
flsim_GMMX_519_2575,2.929091,91.668186,82.182548,-3.595081
flsim_GMMX_545_2576,2.866779,99.743393,89.716487,8.082637
flsim_GMMX_528_2577,2.744462,104.797627,83.9571,4.169175
flsim_GMMX_524_2578,2.723317,87.954598,84.02381,0.098744
flsim_GMMX_520_2579,2.704128,91.590364,82.561946,-3.797699
flsim_GMMX_537_2580,2.674597,96.207257,88.555208,-6.978011
flsim_GMMX_533_2581,2.528935,88.974756,88.910835,-2.841775
flsim_GMMX_531_2582,2.463942,99.544956,84.667253,7.978619
flsim_GMMX_518_2583,2.437175,105.856771,85.724365,-10.006171
flsim_GMMX_527_2584,2.418865,99.039356,83.906212,1.431956
flsim_GMMX_538_2585,2.356626,89.97419,86.784887,-5.229436
flsim_GMMX_541_2586,2.150513,91.95294,87.87094,0.920512
flsim_GMMX_536_2587,2.034599,103.855171,85.553286,-1.190341
flsim_GMMX_544_2588,1.767531,94.987058,86.825465,7.608602
flsim_GMMX_547_2589,1.700824,95.697734,86.97494,10.415279
flsim_GMMX_521_2590,1.687457,84.705873,84.778252,-4.564205
flsim_GMMX_523_2591,1.617078,93.415827,83.127325,-5.638955
flsim_GMMX_532_2592,1.46516,101.771201,89.62718,-7.272983
flsim_GMMX_526_2593,1.386724,96.726541,84.077869,3.334668
flsim_GMMX_529_2594,1.339079,93.220336,89.528742,-8.776792
flsim_GMMX_534_2595,1.169999,99.780627,85.341249,2.303457
flsim_GMMX_535_2596,1.161193,90.937878,85.492267,0.039442
flsim_GMMX_546_2597,1.14223,95.507531,86.60926,8.639697
flsim_GMMX_530_2598,1.097433,95.220307,84.537482,-2.369759
flsim_GMMX_543_2599,0.9211,92.81815,88.280956,1.474475
flsim_GMMX_540_2600,0.920866,93.085607,92.635504,-0.248235
flsim_GMMX_525_2601,0.812373,93.121581,83.402535,-4.379503
flsim_GMMX_542_2602,0.587994,101.354533,87.155747,4.72781
flsim_GMMX_539_2603,0.198491,101.605549,86.161847,7.486356
flsim_HECA_4973_2604,3.05125,42.033509,85.255575,-6.824389
flsim_HECA_4987_2605,3.031792,52.747777,85.213918,5.527911
flsim_HECA_4976_2606,2.955133,47.146243,83.887786,1.345825
flsim_HECA_4984_2607,2.775883,54.106364,84.462009,4.998758
flsim_HECA_4970_2608,2.732646,42.73894,86.039839,-8.212557
flsim_HECA_4979_2609,2.725881,42.426089,87.468018,1.04553
flsim_HECA_4990_2610,2.630569,53.82458,87.797184,-1.071356
flsim_HECA_4981_2611,2.586336,52.286346,88.484556,-8.058623
flsim_HECA_4985_2612,2.500944,43.079293,85.729734,-5.297112
flsim_HECA_4998_2613,2.49644,45.375138,85.945504,5.792583
flsim_HECA_4994_2614,1.934218,54.569996,87.713113,0.75363
flsim_HECA_4980_2615,1.85231,48.317229,84.242401,-5.963077
flsim_HECA_4992_2616,1.815485,47.375954,88.888387,0.215276
flsim_HECA_4982_2617,1.644275,49.878545,84.438654,6.658074
flsim_HECA_4999_2618,1.623085,56.3545,87.108922,8.663588
flsim_HECA_4983_2619,1.559675,54.436969,84.66367,-5.478135
flsim_HECA_4975_2620,1.445937,54.299752,83.136771,-0.730181
flsim_HECA_4996_2621,1.436051,50.351909,86.458891,1.397688
flsim_HECA_4986_2622,1.432286,46.674645,84.833133,5.510523
flsim_HECA_4977_2623,1.362841,54.752024,83.857732,-1.491055
flsim_HECA_4989_2624,1.192445,54.587181,85.436662,-1.283297
flsim_HECA_4995_2625,1.047611,44.67348,88.13223,1.87652
flsim_HECA_4972_2626,0.889459,61.320202,82.564485,3.64773
flsim_HECA_4974_2627,0.763222,49.432928,83.108872,-6.397562
flsim_HECA_4993_2628,0.760284,49.105957,87.198128,0.978201
flsim_HECA_4997_2629,0.759946,50.216273,86.024144,3.031159
flsim_HECA_4991_2630,0.453407,51.068632,85.537731,13.332754
flsim_HECA_4988_2631,0.318235,50.808822,86.180444,3.131324
flsim_HECA_4971_2632,0.207988,47.467148,82.259726,-3.296431
flsim_HECA_4978_2633,0.180035,51.371746,87.238537,-2.936374
flsim_HECA_7161_2634,3.121726,-133.010177,86.366883,4.228866
flsim_HECA_7137_2635,2.865919,-142.832362,86.488617,-3.774985
flsim_HECA_7156_2636,2.827848,-131.93574,87.655181,-2.213147
flsim_HECA_7141_2637,2.689912,-141.769691,88.044348,1.925976
flsim_HECA_7135_2638,2.670339,-126.564699,81.266352,-5.78007
flsim_HECA_7148_2639,2.615424,-130.028991,86.784011,-7.773406
flsim_HECA_7151_2640,2.583287,-129.86632,85.106019,5.00809
flsim_HECA_7153_2641,2.448455,-133.239262,86.577046,-6.386824
flsim_HECA_7146_2642,2.43777,-136.772121,84.575693,-6.880028
flsim_HECA_7138_2643,2.436862,-128.242813,83.029194,1.2025
flsim_HECA_7147_2644,2.134458,-129.179717,84.868528,0.196051
flsim_HECA_7160_2645,2.120944,-124.992349,86.98352,1.892412
flsim_HECA_7162_2646,1.993895,-128.237334,86.334932,7.746043
flsim_HECA_7136_2647,1.976946,-127.948882,82.608207,-0.049996
flsim_HECA_7149_2648,1.910095,-138.277427,87.730702,4.773002
flsim_HECA_7144_2649,1.627654,-126.446355,84.403503,-1.543583
flsim_HECA_7143_2650,1.56558,-138.624839,87.213215,8.558612
flsim_HECA_7157_2651,1.472052,-128.485321,87.877059,-1.471489
flsim_HECA_7157_2652,1.464951,-128.598539,86.237001,-1.40609
flsim_HECA_7159_2653,1.397025,-133.499712,85.57998,1.588406
flsim_HECA_7158_2654,1.143972,-137.581549,86.244926,-0.297871
flsim_HECA_7155_2655,0.973639,-135.685918,89.354881,1.780669
flsim_HECA_7139_2656,0.904941,-128.104637,83.22801,-6.974278
flsim_HECA_7145_2657,0.624356,-134.424054,87.284693,-9.872056
flsim_HECA_7154_2658,0.620165,-133.702889,86.890107,-5.973951
flsim_HECA_7150_2659,0.507245,-131.65,85.070652,3.026596
flsim_HECA_7152_2660,0.351952,-134.039556,87.110203,-0.341238
flsim_HECA_7134_2661,0.295396,-134.271677,85.463533,-11.7313
flsim_HECA_7140_2662,0.167302,-127.150341,83.780318,-3.23464
flsim_HECA_7142_2663,0.156211,-131.678076,84.660563,-5.869338
flsim_HECA_7841_2664,3.203111,51.744494,85.356349,-5.408012
flsim_HECA_7847_2665,3.019234,51.152838,87.560698,-8.95287
flsim_HECA_7830_2666,2.964017,50.476856,82.819452,-5.168133
flsim_HECA_7854_2667,2.945948,55.243444,90.903956,-0.610605
flsim_HECA_7851_2668,2.749529,44.604729,88.330407,-3.298345
flsim_HECA_7856_2669,2.696617,52.39028,89.304478,2.533191
flsim_HECA_7834_2670,2.688464,49.325917,83.814465,-4.36334
flsim_HECA_7844_2671,2.467219,59.427029,85.475578,2.148659
flsim_HECA_7838_2672,2.464927,45.179908,84.890277,0.787863
flsim_HECA_7837_2673,2.440834,44.03428,87.33527,-1.931625
flsim_HECA_7843_2674,2.006202,57.221808,85.141894,2.595562
flsim_HECA_7842_2675,1.972792,49.403459,85.394438,-3.954204
flsim_HECA_7835_2676,1.728958,52.136013,83.673599,-0.497469
flsim_HECA_7848_2677,1.670221,57.3573,85.827484,-7.312056
flsim_HECA_7853_2678,1.576791,47.752465,89.754572,-2.382725
flsim_HECA_7845_2679,1.536278,52.126602,85.604119,-8.029919
flsim_HECA_7855_2680,1.433716,53.636327,86.667943,0.556226
flsim_HECA_7857_2681,1.425329,50.692245,88.285263,4.163671
flsim_HECA_7852_2682,1.384003,47.194991,87.600984,2.883239
flsim_HECA_7833_2683,1.357657,44.326497,83.66378,2.02132
flsim_HECA_7840_2684,1.273999,45.590843,85.561081,-2.754096
flsim_HECA_7850_2685,1.175264,48.359095,87.089077,-3.505816
flsim_HECA_7849_2686,0.947462,55.325996,87.521232,-1.048822
flsim_HECA_7831_2687,0.922085,43.130138,88.091747,-0.304021
flsim_HECA_7828_2688,0.76557,51.648891,81.875188,-14.624527
flsim_HECA_7846_2689,0.629152,49.626365,87.208922,-3.140306
flsim_HECA_7829_2690,0.482854,47.478774,82.775854,3.042156
flsim_HECA_7832_2691,0.415299,57.062502,82.861176,3.411065
flsim_HECA_7839_2692,0.268914,50.887015,86.994384,-13.750002
flsim_HECA_7836_2693,0.169721,47.364779,86.54715,-1.715852
flsim_HECA_7944_2694,3.206438,-127.816554,84.173115,-9.028591
flsim_HECA_7963_2695,3.078795,-129.593325,86.36003,-4.187088
flsim_HECA_7969_2696,3.056813,-139.350735,85.615533,5.739043
flsim_HECA_7955_2697,2.980841,-129.364846,87.345295,-8.907045
flsim_HECA_7946_2698,2.919658,-125.526258,83.086097,4.652816
flsim_HECA_7954_2699,2.865318,-132.037826,84.333904,8.787448
flsim_HECA_7971_2700,2.532198,-132.203834,87.807952,3.514034
flsim_HECA_7947_2701,2.500097,-140.465037,86.99245,3.765394
flsim_HECA_7964_2702,2.462282,-129.252155,87.242102,-3.8534
flsim_HECA_7957_2703,2.436659,-135.141996,84.514847,2.313658
flsim_HECA_7958_2704,2.267413,-131.399419,85.32598,-6.053638
flsim_HECA_7970_2705,2.236674,-133.396634,85.415285,3.3746
flsim_HECA_7945_2706,2.144727,-130.377876,82.517448,-2.873178
flsim_HECA_7972_2707,2.141403,-131.839398,88.639566,7.903282
flsim_HECA_7959_2708,2.052082,-139.8977,87.449287,6.077755
flsim_HECA_7956_2709,1.649501,-137.923988,84.376011,-4.77983
flsim_HECA_7973_2710,1.492516,-126.985669,89.927254,9.911429
flsim_HECA_7952_2711,1.455132,-128.917157,83.599901,7.060507
flsim_HECA_7948_2712,1.378551,-132.865464,83.359869,-2.872755
flsim_HECA_7966_2713,1.356777,-128.765558,89.398133,1.468465
flsim_HECA_7949_2714,1.211853,-125.316903,83.5791,-2.591471
flsim_HECA_7961_2715,1.184159,-131.173102,85.195818,7.757956
flsim_HECA_7968_2716,0.653381,-123.927681,86.780038,3.235521
flsim_HECA_7950_2717,0.58922,-134.964922,84.256195,-0.566312
flsim_HECA_7967_2718,0.586999,-125.76589,89.198818,2.399558
flsim_HECA_7965_2719,0.540755,-128.869841,85.346659,1.558331
flsim_HECA_7953_2720,0.477658,-123.650711,83.59029,-0.289157
flsim_HECA_7951_2721,0.395626,-128.526962,83.787676,-1.064554
flsim_HECA_7960_2722,0.376111,-133.739589,84.898912,-0.061367
flsim_KBDL_7645_2723,3.015058,-138.339884,84.948874,4.967684
flsim_KBDL_7637_2724,2.9852,-131.494859,86.386028,-1.702964
flsim_KBDL_7642_2725,2.921893,-141.058312,86.534479,1.142582
flsim_KBDL_7639_2726,2.856923,-139.454531,85.705273,-0.306541
flsim_KBDL_7647_2727,2.548826,-137.206706,88.243745,7.545453
flsim_KBDL_7633_2728,2.5295,-132.398465,85.185101,-2.369667
flsim_KBDL_7638_2729,2.511038,-135.212571,86.614982,-0.080538
flsim_KBDL_7631_2730,2.477217,-131.450764,83.58145,1.330046
flsim_KBDL_7625_2731,2.478229,-144.030951,86.968369,-1.475761
flsim_KBDL_7618_2732,2.435861,-132.414037,83.490911,-7.370333
flsim_KBDL_7630_2733,2.229493,-133.613972,83.94265,-1.226622
flsim_KBDL_7629_2734,2.191429,-140.222228,87.818951,-3.776006
flsim_KBDL_7632_2735,2.108705,-136.368357,89.237831,-2.405615
flsim_KBDL_7640_2736,1.890117,-130.069138,88.056068,0.319077
flsim_KBDL_7646_2737,1.765745,-129.525984,85.004766,5.039364
flsim_KBDL_7644_2738,1.719205,-130.551115,85.381266,1.23839
flsim_KBDL_7634_2739,1.503571,-134.600619,84.317808,6.228679
flsim_KBDL_7622_2740,1.405781,-134.974066,82.118037,5.341252
flsim_KBDL_7624_2741,1.398692,-133.728558,83.098652,-0.906107
flsim_KBDL_7628_2742,1.365712,-133.081265,83.516484,-3.648005
flsim_KBDL_7641_2743,0.996755,-143.810568,86.526759,0.866631
flsim_KBDL_7643_2744,0.992891,-142.100189,85.346261,1.605945
flsim_KBDL_7635_2745,0.985871,-140.742268,84.742367,10.530922
flsim_KBDL_7620_2746,0.882111,-144.649458,82.091939,0.24052
flsim_KBDL_7623_2747,0.758159,-133.815756,82.966949,1.279582
flsim_KBDL_7636_2748,0.731286,-138.088933,87.318622,6.232625
flsim_KBDL_7621_2749,0.380995,-146.272509,85.834956,-1.198692
flsim_KBDL_7626_2750,0.26244,-139.628011,85.558354,2.89484
flsim_KBDL_7627_2751,0.212547,-131.998513,85.099288,1.277371
flsim_KBDL_7619_2752,0.15366,-139.428201,81.996794,-0.709373
flsim_KBDL_7820_2753,3.041072,48.500698,86.255842,-1.274854
flsim_KBDL_7818_2754,2.980065,42.423125,86.698811,-2.371454
flsim_KBDL_7822_2755,2.906141,47.716579,88.615692,-1.066248
flsim_KBDL_7811_2756,2.898082,47.110152,85.331093,-2.324305
flsim_KBDL_7799_2757,2.887634,37.836962,82.418518,3.272874
flsim_KBDL_7812_2758,2.858349,51.643274,86.473707,-5.241845
flsim_KBDL_7798_2759,2.609457,51.256975,85.221892,-6.63926
flsim_KBDL_7826_2760,2.597804,47.35786,88.534081,2.692786
flsim_KBDL_7800_2761,2.59362,44.105641,83.486707,-4.60155
flsim_KBDL_7823_2762,2.507172,43.765078,86.128202,1.546621
flsim_KBDL_7802_2763,2.387399,49.684531,84.040849,-0.011586
flsim_KBDL_7804_2764,2.289119,46.103916,84.646441,7.196036
flsim_KBDL_7809_2765,2.158467,48.316897,86.228446,-5.759227
flsim_KBDL_7803_2766,2.143396,52.5117,84.545045,7.703667
flsim_KBDL_7810_2767,1.953852,41.442233,85.316581,-5.58887
flsim_KBDL_7814_2768,1.866164,39.032745,88.30442,-1.306431
flsim_KBDL_7825_2769,1.837535,49.568156,85.891243,0.810222
flsim_KBDL_7808_2770,1.766664,44.051698,85.218681,2.114041
flsim_KBDL_7821_2771,1.637769,40.923291,88.732341,-0.725104
flsim_KBDL_7827_2772,1.466511,46.084924,87.873659,5.204534
flsim_KBDL_7807_2773,1.094879,38.733187,85.403111,-6.174846
flsim_KBDL_7824_2774,0.994174,45.606361,87.577367,0.555648
flsim_KBDL_7813_2775,0.94723,39.025564,87.469435,-4.302856
flsim_KBDL_7805_2776,0.875399,38.484775,89.784158,-6.519453
flsim_KBDL_7819_2777,0.77684,45.436051,86.66086,2.984955
flsim_KBDL_7817_2778,0.758938,44.143705,87.392703,-4.891154
flsim_KBDL_7815_2779,0.69338,46.551349,85.855196,-4.29573
flsim_KBDL_7816_2780,0.496189,48.35812,88.92512,-3.571488
flsim_KBDL_7801_2781,0.305555,36.723734,87.580012,-2.473249
flsim_KBDL_7806_2782,0.302917,40.589768,85.77799,-4.418239
flsim_KBDL_5256_2783,2.963538,-46.579776,85.778296,-5.840239
flsim_KBDL_5248_2784,2.886272,-46.023431,84.853405,-2.621475
flsim_KBDL_5247_2785,2.86256,-39.513736,84.56017,5.422714
flsim_KBDL_5241_2786,2.807759,-42.141544,83.723471,-2.753343
flsim_KBDL_5242_2787,2.78521,-39.968255,84.370909,2.40148
flsim_KBDL_5255_2788,2.755987,-45.770646,86.982736,-7.507506
flsim_KBDL_5241_2789,2.753408,-42.408666,83.809175,-2.061141
flsim_KBDL_5239_2790,2.750573,-56.384198,88.429977,3.84146
flsim_KBDL_5243_2791,2.63104,-48.752318,84.991873,9.591604
flsim_KBDL_5264_2792,2.485415,-41.206411,87.543018,3.787815
flsim_KBDL_5263_2793,2.351829,-46.877184,85.923956,2.507707
flsim_KBDL_5236_2794,2.206065,-47.65136,87.059951,-13.22047
flsim_KBDL_5261_2795,2.012887,-47.764302,85.190494,4.220675
flsim_KBDL_5252_2796,1.98737,-39.765267,84.672909,4.622529
flsim_KBDL_5249_2797,1.924391,-37.525037,84.798317,-11.744222
flsim_KBDL_5262_2798,1.847631,-46.565454,87.927318,0.94152
flsim_KBDL_5238_2799,1.466165,-46.575081,83.371417,2.473582
flsim_KBDL_5258_2800,1.432375,-43.585272,86.332998,-3.290599
flsim_KBDL_5253_2801,1.428294,-46.016491,85.129369,-0.078914
flsim_KBDL_5259_2802,1.379432,-47.762487,88.982768,-1.461848
flsim_KBDL_5260_2803,1.197343,-43.78858,88.308458,0.308957
flsim_KBDL_5257_2804,1.134912,-44.11954,86.148539,-2.404582
flsim_KBDL_5237_2805,0.995973,-50.144647,83.041467,-11.406728
flsim_KBDL_5240_2806,0.926491,-46.366554,83.442776,-4.644621
flsim_KBDL_5246_2807,0.922378,-48.230427,84.563144,-1.772924
flsim_KBDL_5251_2808,0.581042,-39.724531,84.669006,7.700175
flsim_KBDL_5254_2809,0.376834,-47.85395,87.938521,8.002098
flsim_KBDL_5250_2810,0.268945,-43.39732,84.634486,-6.364257
flsim_KBDL_5244_2811,0.208802,-48.2257,85.963854,3.105031
flsim_KBDL_5245_2812,0.165685,-45.262022,85.618643,-0.24124
flsim_KBNA_4534_2843,3.188637,-161.063587,85.893108,4.681886
flsim_KBNA_2205_2844,3.9768,-161.063587,85.893108,4.681886
flsim_KBNA_4527_2845,3.096186,-166.949105,87.655439,1.400218
flsim_KBNA_2211_2846,3.897007,-166.949105,87.655439,1.400218
flsim_KBNA_4509_2847,3.071258,-168.984301,84.433566,-3.260366
flsim_KBNA_2171_2848,3.871659,-168.984301,84.433566,-3.260366
flsim_KBNA_4513_2849,3.016389,-164.089882,84.819351,8.91166
flsim_KBNA_2175_2850,3.819556,-164.089882,84.819351,8.91166
flsim_KBNA_4523_2851,2.84643,-164.33669,85.482259,-2.74576
flsim_KBNA_2185_2852,3.649037,-164.33669,85.482259,-2.74576
flsim_KBNA_4531_2853,2.737429,-159.630004,85.616536,1.908013
flsim_KBNA_2196_2854,3.524583,-159.630004,85.616536,1.908013
flsim_KBNA_4535_2855,2.658807,-156.367339,86.550386,0.623124
flsim_KBNA_2209_2856,3.458496,-156.367339,86.550386,0.623124
flsim_KBNA_4519_2857,2.609046,-158.929856,85.639404,-5.934788
flsim_KBNA_2181_2858,3.408329,-158.929856,85.639404,-5.934788
flsim_KBNA_4522_2859,2.504879,-167.729268,86.909583,0.104213
flsim_KBNA_2204_2860,3.30695,-167.729268,86.909583,0.104213
flsim_KBNA_4524_2861,2.45486,-162.520235,85.289591,-1.764711
flsim_KBNA_2194_2862,3.249409,-162.520235,85.289591,-1.764711
flsim_KBNA_4497_2863,2.341709,-161.807951,87.595282,-12.874595
flsim_KBNA_2159_2864,3.140633,-161.807951,87.595282,-12.874595
flsim_KBNA_4530_2865,2.11141,-154.792407,85.629469,4.193588
flsim_KBNA_2197_2866,2.913866,-154.792407,85.629469,4.193588
flsim_KBNA_4510_2867,2.069523,-162.012567,84.352352,-1.717274
flsim_KBNA_2169_2868,2.872178,-162.012567,84.352352,-1.717274
flsim_KBNA_4528_2869,1.906602,-166.668623,86.322374,2.492809
flsim_KBNA_2206_2870,2.709569,-166.668623,86.322374,2.492809
flsim_KBNA_4508_2871,1.878227,-162.503946,87.370201,-9.802349
flsim_KBNA_2173_2872,2.680501,-162.503946,87.370201,-9.802349
flsim_KBNA_4533_2873,1.845133,-160.029851,86.970812,9.328841
flsim_KBNA_2214_2874,2.648376,-160.029851,86.970812,9.328841
flsim_KBNA_4502_2875,1.568239,-164.006262,83.472063,2.163352
flsim_KBNA_2163_2876,2.372772,-164.006262,83.472063,2.163352
flsim_KBNA_4517_2877,1.453432,-162.505951,86.374021,-8.375604
flsim_KBNA_2179_2878,2.256772,-162.505951,86.374021,-8.375604
flsim_KBNA_4504_2879,1.419157,-175.30067,85.77749,-8.93738
flsim_KBNA_2174_2880,2.225079,-175.30067,85.77749,-8.93738
flsim_KBNA_4520_2881,1.39574,-167.60393,86.835683,-4.941445
flsim_KBNA_2183_2882,2.190293,-167.60393,86.835683,-4.941445
flsim_KBNA_4521_2883,1.321365,-162.395911,87.543613,0.898062
flsim_KBNA_2207_2884,2.118025,-162.395911,87.543613,0.898062
flsim_KBNA_4511_2885,1.033518,-160.454333,84.462952,-0.499237
flsim_KBNA_2172_2886,1.82612,-160.454333,84.462952,-0.499237
flsim_KBNA_4506_2887,0.997304,-174.424204,87.226306,4.208581
flsim_KBNA_2184_2888,1.803215,-174.424204,87.226306,4.208581
flsim_KBNA_4516_2889,0.847097,-160.625541,87.572046,-9.269654
flsim_KBNA_2178_2890,1.647721,-160.625541,87.572046,-9.269654
flsim_KBNA_4518_2891,0.528807,-164.076249,88.209506,-0.393862
flsim_KBNA_4514_2893,0.520572,-163.739567,85.153412,-7.359779
flsim_KBNA_4515_2895,0.304209,-164.474598,86.03221,-0.090957
flsim_KBNA_4503_2896,0.22619,-161.684753,83.742183,6.08268
flsim_KBNA_4501_2897,0.223623,-164.032135,82.633649,2.965145
flsim_KBNA_4505_2898,0.156717,-162.919723,84.234924,1.997091
flsim_KBNA_5916_2939,3.137003,-163.89096,84.046549,1.569661
flsim_KBNA_5910_2940,3.057485,-157.896363,87.034787,-18.003283
flsim_KBNA_5920_2941,3.002294,-156.431261,85.279676,-1.012628
flsim_KBNA_5926_2942,2.808604,-166.887987,86.495485,7.01195
flsim_KBNA_5939_2943,2.681943,-156.860251,87.756505,1.999213
flsim_KBNA_5931_2944,2.538947,-150.15924,90.897679,-9.053474
flsim_KBNA_5914_2945,2.53655,-161.709464,83.552331,-0.7018
flsim_KBNA_5922_2946,2.530819,-167.174664,85.96863,3.454764
flsim_KBNA_5937_2947,2.478123,-162.173822,87.501935,-1.387005
